uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
Q14161	0	0	0	0	0	0	0	0	0	0	0	0	830140	1908600	975550	0	820830	0	0	918490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14165	27619000	32892000	31366000	16167000	10605000	4928800	2799800	0	0	1038500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14166	3156000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475240	1288700	5901400	31066000	36754000	47267000	8151900	2054200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14181	0	0	0	0	0	0	0	0	0	0	0	0	0	4047400	0	5593100	16270000	9252300	5027100	0	0	0	0	0	5960500	5868000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14185	0	0	0	0	0	0	0	931650	0	0	0	634280	3940400	20192000	12727000	2646100	1171800	632160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4339900	10178000	38238000	17171000	8841300	4191900	2697300	0	0	0	0	2129800	0	0	0	0	0	0	0	0	0	0	0
Q14195	229340	539290	0	0	0	1018200	0	0	0	0	0	0	0	201360	305040	4991100	22279000	101080000	238610000	203780000	92076000	7327500	1379400	445550	0	0	0	0	0	0	0	0	421880	224940	453540	0	0	0	0	0
Q14197	0	0	0	0	0	0	0	2013700	0	3868800	2007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14202	0	0	1182000	1248800	990480	1418200	1713500	1607900	2371200	3198900	1625800	1142600	1322500	943500	0	0	0	561810	3286200	7127600	10776000	6981900	3059300	567280	0	0	655010	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14203	1448900	5383400	21724000	13019000	11814000	14561000	22290000	31788000	83070000	232230000	705110000	415590000	81799000	11386000	1040900	326910	1034700	715850	2602600	140020	598800	846070	161420	210820	531760	0	0	541640	0	0	0	0	0	762380	1066900	1547700	0	0	0	0
Q14204	29697000	60763000	194570000	132120000	177410000	679540000	1686200000	1933300000	848370000	253680000	66933000	30316000	11389000	5655000	2064600	503430	2977300	1783400	527860	230490	193300	392800	168690	178210	0	0	0	203910	398470	1106100	1402700	0	234760	528340	293930	0	652490	942690	1618300	174540
Q14232	1755800	2491300	1149700	4598400	12666000	1781200	4057900	5003400	4234600	0	0	0	1907100	3214000	0	0	0	0	0	0	0	0	0	0	0	5596800	16443000	17021000	11757000	5711500	3018400	1581000	0	0	0	0	0	0	0	0
Q14240	0	0	0	0	468390	0	0	0	0	0	0	0	0	0	1572400	1408100	1069200	838460	0	0	0	2380200	3112500	2597100	3605900	6943100	13331000	31684000	17064000	8142400	2360700	542910	476750	716470	0	0	0	0	0	0
Q14247	3333600	3396700	0	0	0	0	0	0	0	0	0	0	0	0	0	1883700	2782000	5435800	15102000	45939000	108140000	70575000	26606000	20067000	9184200	14358000	11538000	12187000	11637000	12824000	25010000	14414000	14264000	18084000	5808500	0	0	7000200	0	3463000
Q14257	18025000	20960000	19066000	14111000	7888300	9125600	5572100	6131500	6128000	5496900	4251600	4138000	3953200	3421400	4051900	4481400	4064300	5145700	14531000	30537000	54942000	57178000	27408000	10246000	5977600	4809600	3973400	2056500	0	0	3180500	1511500	2245000	1700100	0	0	5098500	8731300	0	6980500
Q14258	0	1299400	0	4417800	10444000	9589900	12924000	11858000	10955000	6907200	5914700	6229100	6569100	5960100	6563200	10128000	12355000	22865000	41474000	20976000	8287200	1470700	4222100	4333600	6103900	0	0	0	0	0	1576100	0	4698000	1972700	0	0	0	0	0	0
Q14315	21755000	24596000	40377000	48075000	70858000	260540000	819080000	1210300000	1477500000	1729600000	1153200000	544420000	255380000	135620000	88640000	61025000	53752000	42097000	45714000	45224000	38514000	39564000	32736000	17722000	16112000	19438000	13042000	6129800	5911800	8390100	8967400	10395000	18342000	18134000	16141000	39117000	5158200	22926000	8433300	2049600
Q14318	9308900	14375000	13268000	4147000	2214100	961180	529010	0	456090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17085000	6723600	2328800	0	0	0	0	0	0	0	0	0	0	0	0
Q14353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6581600	7256200	8842600	77153000	57074000	70728000	20429000	8597200	0	0	0	0	0	0
Q14376	0	1908900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5603400	11499000	77987000	116310000	85975000	40932000	11043000	3113900	0	0	0	0	0	0	0	0
Q14444	999910	0	0	531490	7097000	29920000	37506000	78906000	50273000	45720000	51809000	73311000	132590000	311560000	246670000	136670000	76917000	41728000	22587000	8922400	5601500	1845000	0	307590	353550	0	333730	343140	344480	1015500	538430	646300	1098500	2090700	2426500	10412000	2344400	1052000	2109300	1642000
Q14498	4832700	2261900	7127600	6912200	3527000	2203500	1878500	2716000	2903300	2204400	1813600	1871600	2170200	1483300	1598900	1608300	864440	1664400	3570200	4461600	4673800	1356900	2246300	8144700	8981300	7764100	0	2137300	3620200	1420300	3283300	3430200	5323400	6708400	3949400	0	4427400	2923700	0	0
Q14533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2385100	1994400	3650900	11089000	17157000	4260100	2838900	0	0	0	0	0	0	0	0	0	0
Q14534	9955400	10967000	8437100	2369800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14558	1471000	0	1471800	5441500	12577000	21854000	13068000	9607200	4637300	4305500	4658300	4420400	3157200	5027000	3618000	2397300	1884100	2426800	2041000	1764100	1974500	0	0	0	0	0	1445800	756760	0	0	0	0	0	0	0	0	0	0	0	0
Q14562	0	0	1773900	3195600	2128000	1273600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082600	1418300	1230900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14566	208660	376950	408200	133620	0	636510	981680	1177600	823080	336030	100490	665240	5332800	27047000	64638000	184860000	753190000	940750000	290840000	81827000	16841000	4556800	1270700	423310	576600	0	0	109630	239310	925320	479940	334830	888290	134600	184330	0	0	290430	485950	563330
Q14573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12130000	15990000	19258000	0	0	0	0	0	0	0
Q14651	589430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515110	785690	2771300	5546900	38770000	50931000	14412000	1473100	542530	0	0	0	0	0	0	0	0	0	0
Q14653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1997900	5157600	8097800	3413500	0	0	0	0	0	0	0	0	0	0	0	0
Q14669	0	0	0	0	0	0	1255000	0	0	0	0	0	0	0	0	0	0	0	0	752810	4272300	3840000	1457400	749410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14671	0	0	0	864500	1063800	0	0	0	0	0	0	0	0	0	0	0	595410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14676	5525400	3891200	3919700	2327900	2701900	0	1937400	2441400	3128600	3563900	5057500	8177600	5871800	6666600	6337000	4983200	4423400	4036400	5391100	2416400	0	0	0	0	0	0	0	0	0	0	0	0	0	3294800	0	0	0	0	0	0
Q14677	5917600	8574800	38148000	3131200	1026700	0	0	0	0	0	0	524330	457310	1069800	848050	981350	0	2062800	3117300	13900000	27112000	15212000	8244400	1450700	0	0	0	382050	858460	574890	909800	1241200	1220800	1748500	1334700	0	0	0	0	0
Q14683	2362100	5189500	8499300	17664000	17426000	19343000	15704000	17168000	21041000	29120000	55920000	175620000	188440000	77691000	69881000	23019000	3528200	1119000	946790	2356700	0	655370	0	0	0	0	0	998320	0	0	0	0	0	1412300	0	0	0	0	0	0
Q14690	1042600	1452200	3957600	7346200	6365900	2238800	1612800	1191900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14692	0	1109100	1377100	5025900	2892800	1619800	1576900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14693	0	2986600	4291300	3666100	2694400	0	0	0	0	0	0	0	0	0	0	1188400	1268500	2078400	2650700	1496900	1175800	2113900	2244900	0	0	0	0	0	0	0	0	0	0	1088100	0	0	0	0	0	0
Q14694	0	0	0	0	4002800	9163100	11919000	9405200	6793700	5505700	6461900	5874400	7518600	9640900	16176000	16949000	15857000	6648200	5088200	2847300	3181400	4940300	4492300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14696	17168000	10857000	3005200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005200	5575100	35993000	119620000	94832000	60670000	17909000	8726600	3506000	2915800	3942200	0	0	0	0	0
Q14697	155810000	103790000	36668000	4889400	4563400	35992000	2404700	2018000	1069100	1028800	543660	1876500	2636500	16178000	26185000	40614000	97455000	314880000	1509000000	2477700000	892060000	186770000	46001000	21691000	15064000	26710000	14821000	8363700	2202100	747950	2115200	4300900	7873900	9128500	16956000	0	15329000	1326300	4221800	8826600
Q14738	370510	300070	424880	0	0	0	0	0	0	0	0	0	0	248330	0	0	0	0	770810	1410400	5515600	27226000	96566000	26496000	4737000	1407300	403460	0	0	138400	0	0	0	0	0	0	0	0	0	0
Q14739	26457000	28875000	6398600	3302300	2831200	1920200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1829800	1512100	2376300	2778500	2997400	0	0	0	0	0
Q14746	0	1813700	1894000	1597100	0	0	1584600	1811400	4737900	6603400	6991000	1900800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14764	31403000	40496000	113520000	141010000	110180000	42192000	13882000	7381300	6525600	6435200	5359700	6437600	5963500	5348900	4117000	5523000	7141000	12043000	22544000	9793300	2086800	0	3741300	0	0	0	1151200	753840	0	2875800	0	0	2532800	4069900	4009900	0	5076200	0	0	2152100
Q14789	5549700	8650200	119660000	99441000	23462000	12351000	7073200	3281500	557280	1503900	1017300	1231800	873350	1918100	1265300	2547800	1669500	0	0	633370	767440	837190	761460	738310	0	0	0	913570	1530200	936580	0	0	0	0	0	3270700	0	0	0	0
Q14790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232700	3610100	17807000	10247000	2282700	0	0	0	0	0	0	0	0	0	0	0	0
Q147X3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978990	2482000	12397000	1996900	0	0	0	0	0	951910	0	0	0	0	0	0	0	0	0	0	0	0
Q14839	5481900	8891000	20456000	40537000	32367000	33274000	27110000	33044000	42137000	65436000	71783000	46092000	39821000	23124000	56768000	113340000	85323000	34530000	17309000	22649000	9329400	7056200	1348400	2121400	3635100	3562600	368040	0	800160	313860	1307600	764340	4995900	3363900	7221400	0	0	3626500	0	1559500
Q14847	3451400	6588900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341100	850650	3693600	9693500	13936000	33146000	59818000	189500000	120610000	76353000	40434000	31589000	17419000	10830000	7433900	0	0	0	0	0
Q14914	0	0	0	0	0	0	0	0	0	0	0	0	0	5192200	0	0	0	0	0	0	0	0	0	0	1578000	2555200	7576400	43740000	53461000	17541000	12713000	6293700	3383900	1080400	0	0	0	0	0	0
Q14919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7170000	12342000	8109400	2061300	875500	0	0	0	0	0	0	0	0	0	0	0	0
Q14966	0	1257500	3350900	10112000	8560500	8815300	5881700	2813300	2047500	1196200	888370	1486200	4971700	6484000	3457900	1813000	3241900	2271500	4799500	10691000	5027100	0	0	0	0	0	0	2756600	0	0	0	0	0	0	0	0	0	0	0	0
Q14974	25965000	29028000	32891000	30441000	30451000	28668000	15122000	11527000	15361000	22880000	39614000	63685000	98797000	99239000	103250000	164650000	266310000	373260000	504950000	693730000	834840000	656890000	251670000	76440000	39661000	13805000	6278300	4321300	2813900	3862600	3156500	9341500	9290000	12574000	13827000	3369400	8887200	1243600	8298500	1720400
Q14978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2173200	1683500	0	0	0	0	0	0	0
Q14980	18600000	39640000	119650000	167760000	198880000	89313000	48582000	22216000	21918000	9142100	8200900	7955800	20605000	26077000	11710000	6489600	2141400	693490	1002500	1420200	666750	308520	0	3092200	0	0	0	0	1395600	3700600	1038300	0	1153100	1790800	456140	0	0	0	0	0
Q14997	6230600	7657300	1203800	3870400	5392500	5625000	10230000	18667000	15362000	10360000	6189300	5845400	7447200	12803000	15876000	21596000	11119000	12146000	14134000	11706000	14665000	10847000	6190000	842290	1577500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14999	0	0	0	0	0	0	1601500	0	2114500	1728400	3034200	1390600	1218700	0	1105200	1089300	0	0	1991500	2123300	1610100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14C86	0	0	0	0	0	0	0	0	0	0	0	3904300	16072000	28357000	26771000	15712000	4244400	3434100	3059600	2572600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14CS0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1969100	878710	739100	0	0	0	0	0	0	0	0	0	0	0	0
Q14CX7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2193900	7244000	17932000	16919000	3997100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15003	0	0	416910	1021300	826970	373720	1607300	2742400	13314000	95760000	275040000	138140000	38902000	6839800	1568200	2720900	6722900	2450200	1776400	2014200	490110	1330600	0	0	0	0	0	0	0	0	590370	0	0	0	0	0	0	0	0	0
Q15004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884500	1766000	2120400	2723200	1847700	7222400	6434100	6260800	6424000	4887100	0	0	0	0	0
Q15005	24891000	19407000	13728000	6979000	5380400	3246700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15006	21791000	25547000	27494000	3992600	3069700	1782600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15007	0	0	0	1219200	1371000	1387100	0	925360	1714900	2078400	3920400	8264500	19161000	11209000	4251100	1318300	0	606600	0	1841500	1737700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15008	2249800	2913200	3103000	2387100	5318100	41971000	104030000	180730000	243470000	306700000	305710000	247980000	253540000	148180000	43966000	27210000	20416000	21979000	10816000	3113000	1689900	1356500	360540	5156300	1218500	0	0	0	1503800	0	0	2273000	684980	1825700	2829300	0	0	10609000	0	0
Q15018	0	0	0	0	0	0	0	0	0	0	788690	1833200	9523600	48696000	39389000	3299500	1864400	753960	925490	752150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15019	1260200	433050	302610	0	146860	600180	624900	4609600	25893000	73046000	319850000	239620000	91533000	148230000	147920000	51479000	18791000	4314800	3741700	1813200	1296700	701590	632990	171840	0	182710	360240	892920	0	0	765710	287500	924540	414060	226850	0	0	0	0	1073400
Q15020	0	0	0	458850	0	1726600	2532500	2714500	2714200	4196100	12570000	27552000	69684000	67933000	104160000	135520000	28536000	3908700	241950	0	0	545220	0	756010	0	0	0	0	0	0	0	0	0	0	0	3805600	0	0	0	0
Q15021	1515500	5953000	10314000	9755500	8311700	8966300	8910800	14566000	39794000	173780000	619910000	326310000	116280000	29974000	17126000	19560000	27681000	24525000	27830000	23754000	14189000	0	0	0	0	0	0	0	0	0	0	0	953770	0	0	1233300	0	0	0	0
Q15024	0	0	0	7786000	7565700	4356900	1304400	0	867170	934840	871460	0	0	1011100	1200400	0	1801200	1157400	2244500	1841100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15029	11662000	19657000	62433000	52070000	51031000	31017000	15563000	17473000	16106000	23281000	37154000	77533000	174110000	125880000	29597000	7972200	3880000	3442300	6403300	10739000	20600000	68423000	53930000	12497000	1422000	0	0	476500	0	0	507980	0	0	440190	0	0	0	0	0	0
Q15031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3170500	2915300	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610000	5312700	9751000	4922800	2837600	2088000	0	0	0	0	0	0	0	0
Q15042	0	1707900	8405400	2919800	3413100	2552100	0	0	0	0	0	0	0	0	0	758070	1831200	7065400	33872000	25028000	8249600	3711100	3299000	1985800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15046	30781000	47000000	74128000	177570000	209520000	105610000	74250000	52612000	39555000	29221000	22748000	29346000	35718000	43576000	36166000	37776000	29168000	23262000	30896000	32990000	30051000	20547000	10189000	7084200	2201400	5692500	4557200	0	0	0	0	1259900	2063300	5320100	3865500	0	0	0	0	0
Q15050	1096800	1437700	2770700	15257000	3109400	4705900	1199800	975080	720680	606070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585300	1067900	4099300	6886200	8279900	5380500	2767200	1549600	1048600	1135500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15056	2352600	1973800	1125400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919010	3119600	3848200	9929400	16457000	29876000	198680000	247600000	247720000	179020000	136660000	73513000	33491000	22326000	13077000	0	0	0	0
Q15057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5599200	18312000	7804800	2400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15067	24521000	36766000	6870100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456600	5233900	11612000	4462700	2632500	0	0	0	0	1835800	0	0	0	0	0	0
Q15075	0	0	1453300	6261900	43761000	44576000	14626000	8584200	7057600	4226700	3127800	4029900	7076300	7714000	2623800	779060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7196100	0	0	0	0
Q15084	192030000	146750000	56037000	13762000	9925700	8928200	5496900	3146700	3712000	2691800	2754300	1038700	0	0	0	751960	0	1892300	12502000	39372000	80174000	235590000	886210000	449450000	165260000	44309000	37683000	26068000	14669000	9573400	14396000	13468000	20438000	22057000	24554000	0	6371900	1296300	2616300	21635000
Q15102	1561100	972900	1650800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6013400	0	1665400	3466500	8334000	44346000	137410000	190300000	141600000	41592000	12545000	3702700	1834400	2351800	0	0	0	0	0	0
Q15121	451620	1252700	477970	0	0	0	0	675200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2299500	3459700	13244000	31928000	143800000	559060000	439570000	155740000	84099000	22071000	7629400	2775100	0	0	0	0	0
Q15124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187300	3172200	3098700	1369300	0	0	0	0	0	0	0	0	0
Q15126	0	0	798620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10257000	56154000	76316000	48095000	9624800	3695600	0	0	0	0	0
Q15139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526580	1188300	749890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15149	482420000	478060000	1058200000	770640000	693690000	577040000	385320000	322300000	395340000	585490000	755370000	711450000	594810000	440030000	304130000	232230000	203090000	164810000	134910000	136330000	82449000	59444000	50705000	31459000	26118000	25687000	28262000	22622000	15952000	31987000	33545000	42543000	49967000	71271000	91721000	58356000	55312000	57320000	75085000	104140000
Q15154	2222300	4057200	33963000	2965900	974130	915630	0	0	392110	0	1235300	448570	0	0	0	0	0	0	456410	400500	0	0	0	387510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15155	43530000	25555000	26697000	8826900	4249100	2308100	0	0	0	0	0	0	0	0	0	0	722450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15165	16267000	17059000	11933000	3821400	3343900	2468600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898440	1700000	891160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15181	12254000	11067000	2909500	638960	0	0	0	311350	919680	0	0	0	0	0	0	0	0	1769500	0	0	809090	1496800	1928300	9296700	36560000	34260000	199250000	1280100000	926800000	368860000	137780000	34875000	15324000	12659000	9404900	0	0	3459100	3267700	635120
Q15185	3274200	6244100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2543800	9907700	34797000	106480000	63554000	35873000	36811000	10242000	3461800	0	0	0	0	0	0	0
Q15208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475200	4456100	9545900	11879000	7133300	1926200	747530	0	0	0	0	0	0	0	0	0
Q15233	64142000	94112000	181940000	144750000	140360000	216160000	169720000	90172000	64813000	30189000	30584000	28091000	31978000	30706000	30375000	42103000	65435000	96029000	130210000	105710000	52585000	46864000	73356000	61294000	47603000	50724000	32329000	25179000	13309000	22773000	18483000	25012000	38989000	41906000	44529000	34365000	51291000	44852000	67025000	78297000
Q15276	0	0	1296500	0	2718800	1517300	0	1526700	1535800	6653300	19101000	7592500	2159800	0	0	0	0	0	3764000	7178100	5762700	4405100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15286	2827500	0	1778600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15287	3065700	5522800	26857000	28322000	21787000	6191600	5132800	4335600	3725800	7853900	3688200	3669100	5364100	5868500	0	0	0	5822600	4308800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15291	0	0	0	0	0	728390	0	543100	684070	586180	565670	0	0	0	0	0	0	2202500	0	824850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15293	96908000	75179000	31994000	14337000	9602600	9293700	6687000	6390000	5373200	4446100	5232700	3265300	5124000	3813800	3191400	3097800	2512600	3730600	9205000	22119000	27504000	33056000	134810000	397630000	276040000	90379000	44403000	12167000	16979000	29165000	24003000	13926000	13438000	13605000	8806200	2160800	7861800	0	2626000	16847000
Q15334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1570600	1576100	1012900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15349	2613000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839700	2708000	12226000	61344000	49058000	12736000	2253100	0	0	0	0	0	0	0	0	0	0	0
Q15363	19926000	23314000	21099000	7426200	7016500	1723100	1234200	620320	628610	473530	510600	352170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15365	15772000	10769000	17329000	17973000	9284600	9327100	7060800	2227000	6025000	3828900	3707400	5566200	5404200	3856000	6448600	2816800	3373900	2097000	9230500	2189800	2675800	1096900	1937400	2633100	18722000	33873000	79055000	300240000	314040000	143120000	90758000	38533000	29637000	23492000	25831000	27707000	0	20015000	14128000	28678000
Q15366	7054900	10199000	19083000	18239000	13952000	14528000	10003000	11251000	6388800	4780000	5164000	2330700	4132400	2383100	0	3544700	3536800	4556300	9230100	4945100	2314100	4917100	0	10909000	13684000	25243000	93806000	136130000	146590000	108800000	57959000	28726000	26185000	15858000	13010000	0	24308000	0	3413600	0
Q15369	3333200	2308000	1215300	0	0	0	0	1759200	2370400	2679300	3151200	10446000	25970000	24139000	15630000	17116000	18610000	22420000	2645100	0	0	1863400	0	1841600	0	0	6757000	17786000	37714000	8939900	4506800	4701600	4850100	2450400	2028300	0	0	3611900	0	0
Q15370	2623700	0	0	2518500	3340200	2632200	2220400	1525600	1416700	4722500	2442700	6771100	16249000	23137000	6645800	4452000	10550000	7429000	15824000	14405000	9371300	5087000	0	0	0	0	0	0	0	0	0	14010000	3493800	3680800	2486800	0	0	0	0	0
Q15382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039100	7453400	12499000	18377000	13637000	0	0	7518000	0	2901600
Q15388	3467400	4725700	6794400	3821300	1959000	1537200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15392	5254500	7090500	5966300	2315400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15393	19281000	14520000	48584000	54826000	54817000	62750000	116390000	144190000	185190000	145610000	89632000	28277000	12741000	10041000	6014400	6940400	5795300	3703400	2756700	4284000	9307000	17089000	54378000	68766000	19095000	2824500	876210	1805300	0	0	0	0	407200	1201000	2659300	5040500	0	0	1207300	2775900
Q15397	0	1975500	2203100	6327100	8186400	1757700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15398	0	0	0	0	0	0	0	0	0	0	0	0	0	649510	3539700	29508000	18407000	6598200	3604100	1305300	1085100	0	487580	624170	0	1366500	1634900	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15404	1063200	1016800	1368200	1458700	2992000	0	0	0	0	0	0	450920	244600	0	245430	0	763210	1174800	4386100	22590000	111510000	63212000	31904000	9906100	8642300	5779100	5627600	2170300	3290200	7163500	9371900	4043700	1829700	1048300	0	0	0	0	0	0
Q15417	5316000	3083200	6398400	2060900	3715900	2070800	1085700	218780	198020	0	0	0	0	0	0	0	0	0	0	503250	2949500	4164900	4998700	6722900	18375000	44457000	207650000	147280000	167530000	144570000	197120000	202700000	159650000	80998000	33361000	21801000	15840000	21128000	7597300	17809000
Q15418	2613000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839700	2708000	12226000	61344000	49058000	12736000	2253100	0	0	0	0	0	0	0	0	0	0	0
