uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70
P37291	457150000	269460000	231350000	385660000	558910000	429430000	396030000	154920000	72112000	55310000	56387000	43093000	59507000	56230000	42008000	71887000	92826000	69728000	65791000	74371000	159250000	71156000	95879000	98273000	101050000	186780000	222170000	485500000	455780000	1230800000	318390000	54213000	57682000	20006000	30773000	45908000	37230000	8516400	17658000	0	0	6383200	23102000	14092000	24362000	50291000	28205000	55758000	0	161300000	441530000	963860000	694140000	988080000	801320000	941240000	1115400000	605950000	486410000	286710000	348950000	184400000	271720000	245530000	195820000	275380000	470810000	263980000	177090000	159310000
P37292	0	0	8401400	11617000	0	0	18404000	9434400	11100000	15236000	12567000	19649000	7140400	6344300	12013000	11229000	12434000	0	9969200	0	0	8670100	11291000	0	0	0	5985800	9393200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P37296	0	4585700	11161000	11099000	23131000	0	4651200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P37297	0	2128800	2881400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P37302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2814200	0	2870900	0	0	0	0	0	0	0	0	0	8568100	0	0	0	0	4499000	9616300	18052000	4367100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P37303	0	11359000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8792000	21002000	99471000	104820000	54345000	8707200	0	0	0	0	0	0	0	0	0	0	0	0	89389000	20294000	11612000	23037000	64093000	144360000	123950000	202580000	282170000	301900000	180790000	232260000	207590000	273740000	211030000	117260000	136760000	93979000	84751000	90067000	56211000	66333000	54518000
P37838	0	2016200	2994900	4439400	4625500	4110400	4908000	8230300	6706900	6741600	7629700	4258600	3532500	3878800	4145500	9579600	4592600	4646400	3481700	3342100	3900800	4097500	0	2413300	2887900	0	2311100	0	0	7880600	14957000	3985800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16885000	50226000	61966000	58308000	18440000	20826000	40455000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38011	138820000	17979000	6033100	10408000	8465700	6528800	0	0	0	0	0	0	0	0	0	0	5765300	0	6816400	0	6494400	8698700	0	7583600	0	13059000	12357000	14989000	0	0	0	27128000	0	40296000	0	17224000	46237000	67766000	17652000	76431000	386620000	658790000	1034000000	943490000	1113300000	958290000	658180000	461470000	188850000	40468000	188130000	273740000	289570000	277470000	223590000	141000000	153140000	156870000	135720000	152920000	130810000	97471000	91568000	71832000	63805000	61452000	45133000	52929000	38205000	33219000
P38013	17865000	13269000	11930000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43144000	64590000	7583100	5457700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15080000	0	16255000	16349000	16212000	10470000	12811000	0	0	14042000	0	0
P38061	89609000	165470000	89993000	37261000	0	66446000	533060000	663000000	540120000	704590000	690480000	218710000	41329000	103570000	108700000	86291000	41461000	102640000	81240000	67680000	39230000	26052000	31565000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15035000	20945000	15959000	18227000	19414000	28591000	24414000	43683000	47796000	63322000	53774000	59778000	64069000	44166000
P38063	0	5202400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29842000	0	0	15938000	13834000	11107000	17764000	15242000	0	14292000	14258000	20870000	15822000	17561000	21027000	21497000	29433000	19432000	25723000	22884000
P38065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11218000	0	13343000	0	21008000	0	0
P38074	2236200	437960	207380	379570	191430	173080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179740	0	0	0	0	0	419970	0	0	0	0	0	0	0	0	0	0	150030	0	0	15781000000	239250000	1309800	748170	481190	477570	631890	0	0	195590	317470	238840	232080	301440	287160	213350	0	0	0	0	0	483820
P38075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67927000	89042000	35168000	53632000	43848000	78632000	0	0	0	24178000	25406000	25566000	22284000	29597000	19222000	43137000	38986000	48448000	36844000	42834000	35363000	24871000	30558000	27438000	16697000	12759000	11998000	20041000	11540000
P38077	0	7318900	5396200	4945400	0	3319200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38079	13370000	6231200	16660000	6977700	0	1479700	1804800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14631000	2782500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38085	0	6218700	5231700	9975400	0	8056800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7217500	0	13982000	11512000	0	0	0	0	0	7839900	0	0	0	0
P38088	21849000	30978000	46087000	9450000	0	14345000	0	8798500	11004000	12814000	7537300	35787000	0	0	4483000	4946000	6277700	8192500	10754000	9649400	11798000	0	16170000	7582700	0	3552200	3394400	48104000	83781000	178090000	770280000	605910000	175550000	44777000	26229000	180520000	0	0	0	0	0	10814000	4553100	0	0	6995800	19078000	35581000	0	40132000	20614000	31064000	33975000	25931000	30639000	25095000	31681000	59293000	62496000	59083000	69545000	50274000	38336000	37417000	19590000	27321000	25762000	57673000	39759000	18788000
P38112	0	11580000	9249000	9999900	20215000	9262800	4936300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85529000	87207000	76579000	42404000	17284000	13813000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38129	0	4470600	3584100	0	0	9484500	0	3751100	0	3118400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38132	0	0	0	0	0	4068600	1930300	1200600	0	0	0	0	1698600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38137	16900000	7088900	5361100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14481000	18505000	0	23367000	0	20776000	13689000	22405000	17993000	21939000	24361000	18259000	24578000	14169000	14436000	19499000	31754000	23256000	12945000
P38143	11457000	8004200	5011900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8381200	7060700	10789000	0	8301900	6559900	7583400	9080800	9497600	0	21103000	21370000	10187000
P38144	8038400	10494000	15631000	32389000	33374000	25011000	14850000	6214600	4018200	2524500	3895900	3727500	4806200	5510100	5153400	3958000	3991800	3361500	2495900	2998600	0	0	0	2864400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5514700	0	0	0	0	0	0	0	0	0	0	5542300	4893500	0	0	4534300	2483000	3251900	3986300	2801100	3207000	3324600	3467000	0	0	0	0	0	0
P38149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6221700	14642000	10459000	0	0	0	0	0	0	0	0	0	0	0	1563300	0	858510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38153	0	0	2033700	2591100	4060100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636000	25222000	53019000	20971000	4853500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38174	0	0	0	2559800	0	5958400	7259900	8030300	9432400	7565700	4813700	12068000	9151900	7855700	6037800	5592100	8438800	7364300	0	0	0	0	0	0	0	4400900	0	9402000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70717000	116830000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38199	0	10269000	8499100	5274600	0	5570300	2258500	3486600	4725200	6415100	0	7817100	8464700	4229700	4512000	2456100	2271200	3208000	0	0	0	3615300	4972900	5629400	6993900	4386600	5685300	7780800	6767300	0	10307000	7764700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22366000	38929000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91252000	176850000	80254000	26493000	0	0	0	0	0	0	0	0	0	0	0	0
P38219	42265000	137430000	152770000	18003000	19007000	21163000	36415000	11149000	7081100	5681700	3906000	4886800	0	13382000	4190900	5244500	8328400	0	14255000	3373400	0	3394600	9819200	5896200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17041000	17616000	0	0	61029000	218110000	364810000	270360000	247370000	141710000	154300000	128180000	130200000	49656000	90094000	93442000	64889000	84932000	115480000	83335000	54004000	87467000	112160000	63002000	55416000
P38235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5932700	19799000	6282400	5429300	3481800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19453000	21987000	5802900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38244	0	0	4577900	9263600	5863500	3394200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38248	0	0	3755000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18266000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38249	54119000	25903000	25674000	16387000	11462000	6632600	13976000	29270000	25579000	34543000	34066000	31140000	30732000	33079000	43700000	42273000	42618000	30800000	50952000	36389000	35147000	26877000	43202000	62817000	77600000	91062000	98577000	67238000	69400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20793000	0	0	0	0	0	12554000	0	0	0	0	0	8496200	17902000	12844000	33119000	33973000	31185000	24252000	13873000	28300000	47417000	17233000	45632000	47137000	59438000
P38251	0	3766300	1739300	0	0	0	0	0	0	1088700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38255	0	0	0	0	0	0	3354400	1632300	1471000	1336400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38264	20685000	265410000	62710000	32411000	8658400	47142000	7801900	0	0	0	4422500	5668900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4023700	0	0	0	8325100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7320600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12704000	19571000	17902000	10815000	19805000	19197000	19470000	26259000	38382000	34452000	39452000	48221000	61963000	54545000	51144000	46755000	49329000	32404000	26382000	26046000
P38286	0	18724000	27145000	23291000	21271000	8581600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38295	0	47636000	29686000	32572000	46611000	22372000	9379800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14933000	12412000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38333	0	4981100	6403400	5453600	0	8267500	5042600	2519700	3249500	3540600	6142900	8598100	0	4169700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38342	2297400	10125000	2731300	5103800	0	2189200	668970	0	0	0	0	526190	784850	0	993630	968270	986980	970350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4316600	0	0	5916100	8595700	4335100	3224700	4388700	3437500	0	3101700	13547000	20688000	8236100	8655500	6936100	6419700	6588400	8230700	18306000	19966000	18040000	11800000	6141000
P38351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3709500	6499300	1376500	778160	927660	0	0	0	3233400	34331000	31114000	4217900	5706800	1754300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38426	0	2917400	2842400	2572900	0	0	0	0	0	0	0	0	0	0	0	0	2065900	0	2904800	0	0	0	6524000	73609000	24457000	4914900	0	3268200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38427	0	1421800	1271400	0	0	0	0	0	0	0	0	0	3676600	3874200	1329400	2226300	3309100	3846500	4172100	21803000	3640500	40464000	89332000	60862000	12592000	7845200	6772400	5643100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38431	137050000	9095800	3582800	0	0	2245100	0	0	8206400	4896800	9725700	0	24370000	9471600	8408900	8704700	10456000	15528000	8320500	8887500	13429000	10174000	7307600	7187400	8744300	3553100	8983400	3795800	0	0	0	0	0	0	0	0	10101000	0	0	0	0	10519000	8834400	12424000	25428000	264470000	629750000	598800000	0	2172600	9301600	38300000	11076000	42125000	13940000	31324000	28121000	49177000	190750000	151800000	178480000	556730000	175070000	421580000	312520000	164450000	171180000	353060000	486670000	333280000
P38439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18687000	27367000	24997000	14365000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82003000	123910000	54503000	22474000	0	24391000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38555	13063000	18946000	13705000	17120000	0	8887800	0	4216500	0	0	0	0	0	0	3809000	0	0	0	0	0	6718600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9341100	9313900	0	0	0	0	0	0	0	0	0	0	0	0	0	8926100	15387000	0	11449000	0	0	0	0	0	0	0
P38620	7564400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9968100	15507000	11582000	0	0	0	0	0	0	0	6958100	13818000	10188000	8669000	9935000	12901000	11666000	14435000	12997000	16174000	10149000
P38625	0	23582000	14907000	0	0	0	11959000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9791600	11146000	0	15481000	15722000	18650000	16777000	24280000	21231000	24871000	28100000	22707000	23770000	22838000
P38626	0	56036000	30358000	32066000	73040000	13550000	4437600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38629	0	12623000	13001000	12741000	18127000	13269000	7979300	5058600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38631	4487100	249840000	418390000	493100000	709390000	128110000	24082000	1918900	390780	148880	0	2006600	1082200	0	753540	711290	1087600	667760	614150	531980	0	911640	1680300	1867200	0	0	0	7314700	0	0	0	0	0	0	6296900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3204400	0	0	0	0	0	0	0	0	2736600	0	0	0	0	0	0	0	0	0	0
P38687	0	0	0	1297300	0	0	0	0	0	0	0	0	0	0	0	2842200	0	3275100	3329200	6989600	9994500	36192000	271210000	326850000	24435000	18606000	13280000	3762700	15322000	4105000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2126500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38688	0	0	0	10072000	13866000	12253000	0	0	0	0	0	0	0	0	0	0	0	2222000	0	5722400	13781000	157710000	279320000	91893000	57709000	28907000	5444700	3358200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38689	5168300	16487000	7396200	9689500	7258800	7253700	10788000	0	3511700	6231100	0	4998600	3438800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3983200	4470800	5068400	6243600	0	0	14581000	16906000	0
P38693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24112000	39910000	25706000	19211000	20304000	0	21887000	0	10087000	12033000	0	0	0	0	0	0	0	0	0	0
P38694	0	10175000	13808000	13626000	17618000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38701	330220000	89400000	52991000	31060000	19690000	39214000	78831000	586480000	870380000	1005600000	963310000	575550000	777240000	591990000	684580000	361180000	660270000	668860000	477390000	474940000	406950000	441750000	393450000	198480000	392680000	107160000	184200000	174910000	37160000	0	0	35619000	58303000	46579000	66124000	71784000	93832000	142060000	22434000	85646000	112180000	73567000	63604000	60675000	18631000	28864000	9490400	0	0	11632000	16273000	16990000	36888000	0	35797000	41503000	53268000	62500000	83456000	79963000	75133000	105640000	49441000	122320000	112790000	159040000	71833000	164640000	68416000	138990000
P38707	0	22866000	32574000	27664000	25651000	45481000	11894000	5991300	0	2365100	4066000	15564000	28849000	31728000	36771000	35874000	6335100	24062000	28788000	14829000	0	13021000	3626100	2965000	28770000	75446000	172520000	928690000	126070000	126530000	245600000	290450000	105090000	16378000	13713000	61297000	61375000	0	0	0	0	42431000	28205000	9084200	4704700	0	19609000	0	0	40909000	108510000	65531000	93992000	59561000	23787000	68565000	81252000	79304000	56400000	29734000	24303000	30956000	33203000	18825000	24673000	16413000	17420000	30931000	20424000	12523000
P38708	11583000	81773000	133310000	90307000	124300000	71031000	36535000	16788000	10675000	15315000	9566000	0	6584300	9767000	11508000	4290200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57201000	83709000	51235000	38728000	61243000	95897000	95594000	71706000	35481000	48056000	42109000	28545000	22145000	18034000	18788000	30982000	16190000	17748000	15634000	15184000	0
P38711	368920000	66487000	35773000	0	0	32006000	43510000	34630000	30149000	35740000	23149000	17402000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4242900	0	9415700	34098000	17833000
P38712	0	6756200	7989000	8513800	17691000	16936000	10472000	6538500	5646900	4518600	4613700	4945200	2240500	2986700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8568100	17696000	27129000	16590000	18430000	16315000	20911000	23045000	31864000	21560000	18220000	9458400	11052000	12283000	9523200	15691000	14014000	19622000
P38716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6214800	6063000	5939900	5361100	5944500	6073700	11121000	6500000	7078200	0	0	10377000	0
P38720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12531000	0	0	0	0	0	0	0	0	0	0	0	0	0	19559000	76830000	56867000	130800000	24413000	45594000	0	0	0	0	0	0	8316300	0	0	0	0	0	0	0	0	0	11059000	0	8401800	0	10107000	9857500	20804000	0	0	14131000	0	7203500	0	12857000	0	11372000	11497000	0
P38736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43974000	118170000	91338000	23454000	18550000	10904000	8582600	0	0	0	0	0	0	0	0	0
P38737	0	0	2891700	0	0	6102600	4825300	0	7022100	4115600	14299000	44738000	71619000	44447000	20729000	8585800	5632100	12104000	13725000	5189600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
